time,flux,filt,sample
9.750000000000853,-0.31336181144178,g,0
9.791666666667506,-0.3156172362610761,g,0
9.833333333334185,-0.31787528046676883,g,0
9.875000000000842,-0.32013592266978463,g,0
9.91666666666752,-0.32239869001973176,g,0
9.958333333334188,-0.32466412775865194,g,0
10.000000000000853,-0.3269320051680076,g,0
10.041666666667531,-0.32920208611446,g,0
10.083333333334188,-0.331475030872884,g,0
10.12500000000086,-0.3337500475228694,g,0
10.166666666667524,-0.3360273514583767,g,0
10.208333333334203,-0.33830711403065195,g,0
10.25000000000086,-0.34058941074124505,g,0
10.291666666667517,-0.3428740928153182,g,0
10.333333333334203,-0.3451612792757004,g,0
10.375000000000867,-0.34745072888200923,g,0
10.416666666667531,-0.34974215147370913,g,0
10.458333333334195,-0.352036147747846,g,0
10.500000000000867,-0.35433273812101973,g,0
10.541666666667531,-0.35663149420348716,g,0
10.583333333334203,-0.35893262127268954,g,0
10.625000000000867,-0.3612359162853984,g,0
10.666666666667538,-0.3635414374445922,g,0
10.70833333333421,-0.3658494675941988,g,0
10.750000000000867,-0.36815983813479036,g,0
10.791666666667531,-0.3704720535244661,g,0
10.83333333333421,-0.37278694585604555,g,0
10.875000000000888,-0.37510367655483634,g,0
10.916666666667545,-0.3774233283698756,g,0
10.958333333334203,-0.3797447155683784,g,0
11.000000000000881,-0.38206871665083497,g,0
11.041666666667545,-0.38439460825009775,g,0
11.08333333333421,-0.38672272096716753,g,0
11.125000000000881,-0.38905303020194637,g,0
11.166666666667545,-0.39138594363445733,g,0
11.208333333334217,-0.3937208170477433,g,0
11.250000000000895,-0.3960578217340611,g,0
11.291666666667545,-0.39839702984706804,g,0
11.333333333334224,-0.400738455807101,g,0
11.375000000000902,-0.40308220606991085,g,0
11.41666666666756,-0.40542776421415994,g,0
11.458333333334217,-0.40777572167533194,g,0
11.500000000000895,-0.4101253577673276,g,0
11.541666666667567,-0.41247815194725135,g,0
11.583333333334231,-0.41483194704885307,g,0
11.625000000000902,-0.41718845996470577,g,0
11.66666666666756,-0.41954678261127754,g,0
11.708333333334245,-0.42190766233685295,g,0
11.750000000000902,-0.4242703537805568,g,0
11.791666666667574,-0.42663524825132626,g,0
11.833333333334245,-0.42900210279487183,g,0
11.875000000000917,-0.43137120556894715,g,0
11.916666666667567,-0.43374208698340055,g,0
11.958333333334238,-0.4361155286697276,g,0
12.00000000000091,-0.43849067880859494,g,0
12.041666666667574,-0.4408680338374502,g,0
12.083333333334238,-0.44324717196067454,g,0
12.125000000000917,-0.44562830441039125,g,0
12.166666666667588,-0.4480116992479104,g,0
12.20833333333426,-0.4503970630423346,g,0
12.25000000000091,-0.4527847638110636,g,0
12.291666666667574,-0.4551740269576996,g,0
12.333333333334252,-0.4575656193009756,g,0
12.375000000000917,-0.45995897586348633,g,0
12.416666666667581,-0.4623545057551759,g,0
12.45833333333426,-0.46475188583623606,g,0
12.500000000000924,-0.4671514619557797,g,0
12.541666666667588,-0.4695525221040917,g,0
12.583333333334252,-0.4719558571593616,g,0
12.62500000000093,-0.4743612354080824,g,0
12.666666666667588,-0.47676853927922735,g,0
12.708333333334267,-0.4791777506861514,g,0
12.750000000000924,-0.4815887615176706,g,0
12.791666666667588,-0.4840017440120832,g,0
12.83333333333426,-0.48641663974636273,g,0
12.875000000000945,-0.48883374571503424,g,0
12.916666666667602,-0.4912527815822152,g,0
12.958333333334267,-0.49367349241897074,g,0
13.000000000000945,-0.49609583248227906,g,0
13.041666666667602,-0.4985202207854478,g,0
13.083333333334274,-0.5009467755392016,g,0
13.125000000000945,-0.5033750725906501,g,0
13.16666666666761,-0.5058049127047788,g,0
13.208333333334288,-0.5082371281368587,g,0
13.250000000000938,-0.5106709956775006,g,0
13.291666666667616,-0.5131070315808195,g,0
13.333333333334288,-0.515544363675005,g,0
13.375000000000952,-0.517983888120277,g,0
13.416666666667624,-0.5204250051782608,g,0
13.458333333334288,-0.5228683876310285,g,0
13.50000000000096,-0.5253132150041218,g,0
13.54166666666763,-0.527760161158362,g,0
13.583333333334288,-0.530208788852498,g,0
13.625000000000945,-0.5326591635512443,g,0
13.666666666667624,-0.5351114127407293,g,0
13.708333333334302,-0.53756522199172,g,0
13.750000000000966,-0.5400213157334122,g,0
13.791666666667616,-0.54247866068809,g,0
13.833333333334295,-0.544938224119111,g,0
13.875000000000973,-0.5473995296893435,g,0
13.916666666667624,-0.5498623482972995,g,0
13.958333333334295,-0.5523270022660647,g,0
14.000000000000973,-0.5547935852865109,g,0
14.041666666667638,-0.5572620733326445,g,0
14.083333333334302,-0.5597320378554009,g,0
14.12500000000096,-0.5622034162575424,g,0
14.166666666667638,-0.5646768141221088,g,0
14.208333333334316,-0.5671521844206779,g,0
14.250000000000966,-0.5696290320764135,g,0
14.29166666666763,-0.5721077483556947,g,0
14.333333333334316,-0.5745885015774874,g,0
14.375000000000988,-0.5770700807797589,g,0
14.416666666667645,-0.5795543052546499,g,0
14.458333333334302,-0.582040015851149,g,0
14.50000000000098,-0.5845266874807784,g,0
14.541666666667652,-0.5870156787790712,g,0
14.58333333333431,-0.5895063823112139,g,0
14.62500000000098,-0.591998693482914,g,0
14.666666666667645,-0.5944927482136073,g,0
14.708333333334323,-0.5969885375987509,g,0
14.750000000000995,-0.5994854194038979,g,0
14.791666666667645,-0.6019843216568539,g,0
14.833333333334316,-0.6044853368390157,g,0
14.875000000000988,-0.6069870814830587,g,0
14.916666666667666,-0.6094913152743082,g,0
14.958333333334316,-0.6119967663690495,g,0
15.000000000001002,-0.6145040207616574,g,0
15.041666666667666,-0.617012741215845,g,0
15.08333333333433,-0.6195229289900972,g,0
15.125000000001002,-0.6220354602955602,g,0
15.166666666667659,-0.6245487723426706,g,0
15.208333333334338,-0.6270644532783791,g,0
15.250000000001002,-0.6295810148925902,g,0
15.291666666667673,-0.6320998447284509,g,0
15.333333333334338,-0.6346195114243081,g,0
15.375000000001002,-0.6371417682655185,g,0
15.416666666667673,-0.6396648400120952,g,0
15.45833333333433,-0.6421897306475373,g,0
15.500000000001002,-0.6447161506805159,g,0
15.541666666667687,-0.6472442296665619,g,0
15.583333333334345,-0.6497737181438694,g,0
15.625000000001016,-0.6523051011202305,g,0
15.666666666667687,-0.6548377135990435,g,0
15.708333333334352,-0.6573717612140229,g,0
15.750000000001016,-0.659907802066364,g,0
15.791666666667687,-0.6624452319650409,g,0
15.833333333334352,-0.6649842855213706,g,0
15.875000000001023,-0.6675247223517466,g,0
15.916666666667687,-0.670066722890585,g,0
15.958333333334352,-0.672610246098607,g,0
16.000000000001023,-0.6751552176674807,g,0
16.041666666667695,-0.6777017633094111,g,0
16.08333333333436,-0.6802500190770218,g,0
16.125000000001016,-0.6827996442679662,g,0
16.166666666667695,-0.6853507675306574,g,0
16.208333333334373,-0.6879031642496578,g,0
16.250000000001023,-0.6904575615335027,g,0
16.291666666667695,-0.6930132091186465,g,0
16.333333333334366,-0.6955701555062603,g,0
16.375000000001037,-0.6981285646974627,g,0
16.41666666666771,-0.7006890215599135,g,0
16.458333333334373,-0.7032505600173806,g,0
16.50000000000103,-0.7058133549355823,g,0
16.54166666666771,-0.7083782355956565,g,0
16.58333333333438,-0.7109438885247918,g,0
16.625000000001037,-0.7135115609702112,g,0
16.666666666667716,-0.7160803256484058,g,0
16.70833333333438,-0.7186506208287575,g,0
16.75000000000105,-0.721222514929245,g,0
16.791666666667716,-0.7237956207733696,g,0
16.833333333334387,-0.7263703294625365,g,0
16.87500000000105,-0.7289462003005127,g,0
16.91666666666771,-0.7315239575938186,g,0
16.95833333333438,-0.7341028054091403,g,0
17.00000000000105,-0.7366832805899541,g,0
17.04166666666773,-0.7392651475133789,g,0
17.08333333333438,-0.7418485377630901,g,0
17.12500000000106,-0.7444330168801869,g,0
17.16666666666773,-0.7470190354034578,g,0
17.208333333334394,-0.7496066131395196,g,0
17.25000000000106,-0.7521955674283092,g,0
17.29166666666773,-0.7547858700044969,g,0
17.3333333333344,-0.7573772126617229,g,0
17.375000000001073,-0.7599703066453998,g,0
17.416666666667737,-0.7625647304797312,g,0
17.458333333334394,-0.7651605935491901,g,0
17.500000000001066,-0.7677578846282103,g,0
17.541666666667744,-0.7703561866748494,g,0
17.58333333333441,-0.7729562198756632,g,0
17.625000000001066,-0.775557547764457,g,0
17.666666666667737,-0.778160394535778,g,0
17.70833333333441,-0.7807642988905101,g,0
17.750000000001073,-0.783369567590686,g,0
17.791666666667744,-0.7859762806522212,g,0
17.83333333333441,-0.7885845637658129,g,0
17.87500000000108,-0.7911938379429166,g,0
17.91666666666775,-0.7938046846168589,g,0
17.9583333333344,-0.7964168641874707,g,0
18.00000000000108,-0.7990300568940505,g,0
18.04166666666775,-0.801644958670078,g,0
18.083333333334416,-0.804260772835562,g,0
18.125000000001073,-0.8068786288677892,g,0
18.166666666667744,-0.8094969065753688,g,0
18.208333333334423,-0.8121169831851489,g,0
18.250000000001087,-0.8147386754269768,g,0
18.291666666667744,-0.817361171701954,g,0
18.333333333334423,-0.8199851821954169,g,0
18.375000000001094,-0.8226103158107598,g,0
18.416666666667766,-0.8252369607360244,g,0
18.458333333334416,-0.8278650202764659,g,0
18.500000000001087,-0.8304938747292283,g,0
18.541666666667773,-0.8331242504824772,g,0
18.583333333334423,-0.8357560763691794,g,0
18.6250000000011,-0.8383890263665279,g,0
18.666666666667766,-0.8410234422019229,g,0
18.70833333333443,-0.8436588444069955,g,0
18.750000000001094,-0.8462956740436489,g,0
18.791666666667766,-0.8489338282920365,g,0
18.833333333334437,-0.8515732765442046,g,0
18.875000000001116,-0.8542135518745404,g,0
18.916666666667766,-0.8568555198306633,g,0
18.95833333333443,-0.859498651023749,g,0
19.000000000001116,-0.8621430784031112,g,0
19.04166666666778,-0.8647887170693807,g,0
19.08333333333445,-0.8674355957336743,g,0
19.1250000000011,-0.870083571011186,g,0
19.166666666667773,-0.8727328285431462,g,0
19.20833333333446,-0.8753834235702271,g,0
19.250000000001116,-0.8780354371386494,g,0
19.291666666667773,-0.8806885918806415,g,0
19.33333333333445,-0.8833423583485001,g,0
19.37500000000113,-0.8859979917210552,g,0
19.416666666667794,-0.8886547109081029,g,0
19.45833333333445,-0.89131273635493,g,0
19.500000000001116,-0.8939717720307172,g,0
19.5416666666678,-0.8966320231922928,g,0
19.583333333334465,-0.8992933862399575,g,0
19.625000000001123,-0.9019564234368715,g,0
19.6666666666678,-0.9046202170672153,g,0
19.708333333334473,-0.9072853185278937,g,0
19.750000000001137,-0.9099514015886783,g,0
19.791666666667787,-0.9126192634481889,g,0
19.833333333334473,-0.9152876445248737,g,0
19.87500000000113,-0.9179579778435496,g,0
19.9166666666678,-0.9206288902232025,g,0
19.95833333333446,-0.9233011766906039,g,0
20.000000000001144,-0.9259741853830867,g,0
20.0416666666678,-0.9286490959787983,g,0
20.083333333334465,-0.9313249459001014,g,0
20.125000000001144,-0.9340015507102599,g,0
20.166666666667815,-0.9366796116191516,g,0
20.208333333334487,-0.9393591032675559,g,0
20.250000000001137,-0.9420393359351529,g,0
20.2916666666678,-0.9447208599296317,g,0
20.33333333333448,-0.9474034222149541,g,0
20.375000000001144,-0.9500870148161482,g,0
20.416666666667822,-0.9527722478809473,g,0
20.458333333334487,-0.9554583339791094,g,0
20.500000000001158,-0.958145670108113,g,0
20.541666666667822,-0.9608341337764656,g,0
20.583333333334487,-0.9635233552511622,g,0
20.62500000000115,-0.9662140185874399,g,0
20.666666666667815,-0.9689060330950809,g,0
20.7083333333345,-0.9715988368057964,g,0
20.75000000000115,-0.9742929181009501,g,0
20.791666666667822,-0.9769881718238125,g,0
20.833333333334487,-0.9796840801092763,g,0
20.875000000001172,-0.9823814037936067,g,0
20.916666666667837,-0.9850798056577013,g,0
20.9583333333345,-0.9877797392383556,g,0
21.000000000001165,-0.9904801925171789,g,0
21.04166666666783,-0.9931819420124341,g,0
21.083333333334494,-0.995884969480155,g,0
21.125000000001158,-0.9985890520615186,g,0
21.166666666667837,-1.0012943131384304,g,0
21.208333333334508,-1.0040002717264933,g,0
21.25000000000118,-1.0067074788473356,g,0
21.29166666666783,-1.0094157995476465,g,0
21.3333333333345,-1.0121252267863916,g,0
21.375000000001187,-1.0148355022742166,g,0
21.416666666667844,-1.0175471399366458,g,0
21.458333333334515,-1.020259813888572,g,0
21.500000000001172,-1.0229733400781242,g,0
21.541666666667844,-1.0256885568389755,g,0
21.583333333334508,-1.0284043282870456,g,0
21.62500000000118,-1.0311214073428374,g,0
21.666666666667858,-1.0338389694636838,g,0
21.70833333333453,-1.0365581869540001,g,0
21.750000000001194,-1.0392782790975268,g,0
21.791666666667858,-1.0419991986350539,g,0
21.83333333333453,-1.0447216069681424,g,0
21.8750000000012,-1.0474447573022054,g,0
21.916666666667858,-1.0501691568362652,g,0
21.95833333333453,-1.0528942935786993,g,0
22.000000000001187,-1.0556206208489698,g,0
22.041666666667858,-1.0583477436278486,g,0
22.083333333334522,-1.0610764166075164,g,0
22.125000000001194,-1.0638059315111263,g,0
22.166666666667858,-1.0665364295938566,g,0
22.20833333333453,-1.0692678374531681,g,0
22.250000000001194,-1.0720007375376,g,0
22.291666666667872,-1.0747341359461586,g,0
22.333333333334537,-1.0774687746654052,g,0
22.375000000001215,-1.0802042711264335,g,0
22.416666666667872,-1.0829406691092522,g,0
22.458333333334537,-1.0856784289479542,g,0
22.500000000001215,-1.0884170288667292,g,0
22.541666666667886,-1.0911565257260385,g,0
22.583333333334544,-1.0938973774305154,g,0
22.6250000000012,-1.0966389473287812,g,0
22.666666666667872,-1.099381450644941,g,0
22.708333333334558,-1.1021253240356153,g,0
22.750000000001222,-1.1048698743300598,g,0
22.791666666667886,-1.1076154657202473,g,0
22.83333333333455,-1.1103621712156624,g,0
22.87500000000123,-1.1131096949174406,g,0
22.91666666666788,-1.115858195260138,g,0
22.958333333334558,-1.1186078454546475,g,0
23.000000000001215,-1.1213584057539414,g,0
23.041666666667894,-1.1241101440967824,g,0
23.08333333333455,-1.126862546763899,g,0
23.125000000001215,-1.1296157861522147,g,0
23.1666666666679,-1.1323702480118278,g,0
23.208333333334565,-1.1351256141305548,g,0
23.25000000000123,-1.1378817857697996,g,0
23.2916666666679,-1.140639255389118,g,0
23.333333333334565,-1.1433974108778742,g,0
23.375000000001243,-1.1461566072602096,g,0
23.416666666667908,-1.1489170739136227,g,0
23.458333333334572,-1.151678246445929,g,0
23.500000000001236,-1.1544403989414462,g,0
23.541666666667908,-1.157203331878101,g,0
23.583333333334565,-1.1599673114011537,g,0
23.625000000001243,-1.1627324770104295,g,0
23.666666666667915,-1.165498121953,g,0
23.708333333334572,-1.1682650382406017,g,0
23.75000000000125,-1.171032518018805,g,0
23.791666666667915,-1.1738012576418697,g,0
23.833333333334572,-1.176571030681977,g,0
23.87500000000125,-1.1793416029694868,g,0
23.916666666667908,-1.1821131840371066,g,0
23.958333333334586,-1.1848857047711157,g,0
24.00000000000125,-1.1876588272093862,g,0
24.041666666667915,-1.190433335449022,g,0
24.083333333334586,-1.1932082551409522,g,0
24.12500000000125,-1.1959844179194405,g,0
24.166666666667922,-1.1987614332717698,g,0
24.208333333334593,-1.2015394444458458,g,0
24.250000000001265,-1.2043179550944814,g,0
24.29166666666793,-1.207097919481555,g,0
24.3333333333346,-1.209878629652124,g,0
24.375000000001258,-1.2126598977698997,g,0
24.416666666667936,-1.215442371075877,g,0
24.458333333334593,-1.2182258132149464,g,0
24.500000000001272,-1.2210100235469987,g,0
24.54166666666793,-1.2237954663678678,g,0
24.583333333334593,-1.2265811793073382,g,0
24.625000000001272,-1.22936840842711,g,0
24.666666666667936,-1.232156023906839,g,0
24.708333333334615,-1.2349447576723342,g,0
24.750000000001265,-1.2377342226766324,g,0
24.791666666667936,-1.2405245768644484,g,0
24.833333333334608,-1.2433161209806691,g,0
24.875000000001272,-1.2461081869040918,g,0
24.916666666667943,-1.2489016440129461,g,0
24.958333333334615,-1.2516954241662468,g,0
25.000000000001286,-1.2544904334263016,g,0
25.041666666667943,-1.2572860255797984,g,0
25.083333333334622,-1.260082459915953,g,0
25.125000000001272,-1.2628803063788112,g,0
25.16666666666795,-1.265678619222193,g,0
25.208333333334615,-1.2684777102429265,g,0
25.25000000000128,-1.2712778023177194,g,0
25.291666666667957,-1.2740786152382526,g,0
25.33333333333463,-1.2768802907221897,g,0
25.375000000001286,-1.2796828866936636,g,0
25.416666666667965,-1.2824862546394904,g,0
25.458333333334622,-1.2852904212310676,g,0
25.5000000000013,-1.288095696353853,g,0
25.541666666667957,-1.2909017646977432,g,0
25.583333333334636,-1.2937083690650013,g,0
25.625000000001286,-1.2965161098139042,g,0
25.66666666666797,-1.2993251758886402,g,0
25.708333333334643,-1.3021343223073671,g,0
25.750000000001307,-1.3049446960032682,g,0
25.79166666666797,-1.3077554557103248,g,0
25.833333333334643,-1.310567366329277,g,0
25.875000000001315,-1.313380296421741,g,0
25.91666666666797,-1.316193499957535,g,0
25.958333333334636,-1.3190080213221016,g,0
26.000000000001307,-1.3218230090073355,g,0
26.04166666666798,-1.324639078574755,g,0
26.083333333334643,-1.327456005764148,g,0
26.125000000001307,-1.3302736317744532,g,0
26.16666666666798,-1.333091978350616,g,0
26.208333333334643,-1.3359112529257509,g,0
26.25000000000132,-1.3387312381907606,g,0
26.291666666667986,-1.3415524439970632,g,0
26.333333333334657,-1.3443738387727038,g,0
26.37500000000133,-1.3471964488543406,g,0
26.41666666666798,-1.3500195287696712,g,0
26.458333333334643,-1.3528438547532744,g,0
26.50000000000133,-1.3556688569009232,g,0
26.541666666667986,-1.3584943525380808,g,0
26.583333333334657,-1.3613205305341012,g,0
26.62500000000133,-1.3641483349250088,g,0
26.666666666667986,-1.366976333659629,g,0
26.70833333333467,-1.3698050291113333,g,0
26.750000000001336,-1.3726347427654133,g,0
26.791666666667993,-1.3754650675667577,g,0
26.833333333334657,-1.3782964639928146,g,0
26.875000000001336,-1.3811281440101446,g,0
26.916666666668007,-1.3839613421947625,g,0
26.958333333334657,-1.3867947491445136,g,0
27.000000000001343,-1.3896292478642245,g,0
27.041666666668,-1.392464259106319,g,0
27.08333333333467,-1.395300217064264,g,0
27.125000000001336,-1.3981367403044835,g,0
27.166666666668,-1.4009743650216393,g,0
27.20833333333468,-1.4038126501093267,g,0
27.25000000000135,-1.406651499243086,g,0
27.291666666668,-1.4094913676276448,g,0
27.33333333333468,-1.4123313861761808,g,0
27.37500000000135,-1.4151730519017995,g,0
27.41666666666802,-1.4180150719606175,g,0
27.45833333333467,-1.4208580637206296,g,0
27.50000000000135,-1.4237013461131696,g,0
27.541666666668014,-1.4265458498291714,g,0
27.583333333334693,-1.429390812328986,g,0
27.62500000000135,-1.432236694527365,g,0
27.66666666666802,-1.435083269311562,g,0
27.708333333334686,-1.4379305188353229,g,0
27.750000000001357,-1.4407785660879462,g,0
27.791666666668014,-1.4436272420942906,g,0
27.833333333334686,-1.4464768707470448,g,0
27.87500000000137,-1.4493271454109617,g,0
27.916666666668036,-1.4521782557414618,g,0
27.958333333334693,-1.4550299016708728,g,0
28.00000000000137,-1.4578827904674512,g,0
28.041666666668036,-1.4607356131883407,g,0
28.083333333334707,-1.4635897103712345,g,0
28.12500000000137,-1.4664445373539508,g,0
28.166666666668036,-1.4692996912778327,g,0
28.208333333334707,-1.472155846222801,g,0
28.25000000000137,-1.4750128494898682,g,0
28.29166666666803,-1.4778704690558868,g,0
28.3333333333347,-1.4807286067001577,g,0
28.37500000000138,-1.4835876018725784,g,0
28.41666666666805,-1.4864475595718716,g,0
28.458333333334693,-1.489307979111377,g,0
28.50000000000138,-1.492169018188541,g,0
28.541666666668057,-1.495030797775346,g,0
28.583333333334707,-1.497893778297044,g,0
28.625000000001386,-1.5007567985134038,g,0
28.66666666666805,-1.5036210755262296,g,0
28.70833333333473,-1.5064856405671883,g,0
28.75000000000138,-1.5093511503051253,g,0
28.791666666668043,-1.512217399515066,g,0
28.83333333333472,-1.5150839747122085,g,0
28.875000000001386,-1.5179518068291706,g,0
28.916666666668057,-1.520820138336326,g,0
28.95833333333473,-1.523689130599191,g,0
29.0000000000014,-1.5265584262250336,g,0
29.04166666666807,-1.529428581539186,g,0
29.08333333333473,-1.53229992939022,g,0
29.125000000001393,-1.535171589139722,g,0
29.166666666668064,-1.538043799792593,g,0
29.208333333334735,-1.5409170027838108,g,0
29.250000000001393,-1.5437904542649044,g,0
29.291666666668064,-1.5466652474067608,g,0
29.33333333333473,-1.5495403900865732,g,0
29.3750000000014,-1.5524163622071434,g,0
29.41666666666807,-1.5552928719439123,g,0
29.458333333334743,-1.5581699135768154,g,0
29.50000000000142,-1.5610477182590614,g,0
29.54166666666808,-1.5639261597625769,g,0
29.583333333334735,-1.5668053387101963,g,0
29.625000000001407,-1.5696853936238746,g,0
29.66666666666808,-1.5725657698732185,g,0
29.708333333334743,-1.575446980224374,g,0
29.75000000000142,-1.5783286627945685,g,0
29.791666666668085,-1.5812113631399214,g,0
29.83333333333475,-1.5840947167225892,g,0
29.875000000001414,-1.5869782708808593,g,0
29.916666666668092,-1.5898627402192638,g,0
29.958333333334764,-1.5927481875974046,g,0
30.00000000000142,-1.5956339042491834,g,0
30.041666666668092,-1.5985202083803145,g,0
30.083333333334743,-1.6014072956671086,g,0
30.12500000000142,-1.6042955660437173,g,0
30.166666666668092,-1.607184011089032,g,0
30.20833333333477,-1.6100729747089986,g,0
30.250000000001428,-1.6129626064974616,g,0
30.291666666668085,-1.6158528820935452,g,0
30.333333333334764,-1.618743918026027,g,0
30.375000000001435,-1.6216358417505177,g,0
30.416666666668107,-1.6245281848317425,g,0
30.45833333333477,-1.6274210759257777,g,0
30.500000000001428,-1.630314742234443,g,0
30.541666666668107,-1.6332087260321053,g,0
30.583333333334778,-1.636103599581432,g,0
30.625000000001442,-1.6389990549852271,g,0
30.666666666668107,-1.6418954922959799,g,0
30.708333333334764,-1.6447920305528179,g,0
30.75000000000145,-1.6476895528750717,g,0
30.791666666668114,-1.65058757287089,g,0
30.83333333333477,-1.6534861456549486,g,0
30.875000000001442,-1.656385468114177,g,0
30.91666666666812,-1.6592851757424718,g,0
30.95833333333477,-1.6621858691935358,g,0
31.000000000001442,-1.6650866559606712,g,0
31.041666666668114,-1.6679884061086518,g,0
31.083333333334785,-1.6708909059111825,g,0
31.125000000001442,-1.673794231263937,g,0
31.16666666666812,-1.6766975546221872,g,0
31.208333333334792,-1.6796019005131022,g,0
31.25000000000145,-1.6825065048618946,g,0
31.29166666666812,-1.6854118837475234,g,0
31.333333333334792,-1.6883181728143946,g,0
31.37500000000147,-1.6912248439547355,g,0
31.416666666668128,-1.6941322119697375,g,0
31.4583333333348,-1.6970398591320794,g,0
31.50000000000147,-1.6999485058657875,g,0
31.541666666668135,-1.7028577433463603,g,0
31.583333333334792,-1.7057671293315018,g,0
31.625000000001464,-1.708677560952939,g,0
31.666666666668135,-1.7115881761286076,g,0
31.708333333334814,-1.714499865536748,g,0
31.750000000001478,-1.7174118523772357,g,0
31.791666666668142,-1.7203245768129598,g,0
31.833333333334814,-1.7232377961722527,g,0
31.87500000000147,-1.7261517738058778,g,0
31.916666666668142,-1.729066305032621,g,0
31.9583333333348,-1.7319811651153643,g,0
32.00000000000147,-1.7348969271141428,g,0
32.04166666666815,-1.7378129567300142,g,0
32.083333333334814,-1.740729692373307,g,0
32.125000000001464,-1.7436471544350134,g,0
32.16666666666815,-1.7465651055208014,g,0
32.20833333333482,-1.749483726294315,g,0
32.25000000000149,-1.7524026307958955,g,0
32.291666666668156,-1.7553223423736668,g,0
32.333333333334814,-1.7582426387145098,g,0
32.37500000000149,-1.761163466061813,g,0
32.41666666666816,-1.7640848793894008,g,0
32.458333333334814,-1.7670067589982956,g,0
32.500000000001485,-1.769929257695793,g,0
32.541666666668156,-1.772852371698793,g,0
32.58333333333482,-1.7757762168830524,g,0
32.62500000000148,-1.7787002905597298,g,0
32.66666666666817,-1.7816250300127976,g,0
32.70833333333484,-1.7845507599748238,g,0
32.750000000001506,-1.787476471009498,g,0
32.79166666666816,-1.7904031390377355,g,0
32.83333333333482,-1.7933298845710404,g,0
32.875000000001506,-1.7962576396439438,g,0
32.91666666666815,-1.7991859887301551,g,0
32.958333333334856,-1.8021147636416117,g,0
33.00000000000153,-1.8050441198878246,g,0
33.04166666666819,-1.8079734883544027,g,0
33.08333333333485,-1.8109041876584229,g,0
33.125000000001506,-1.8138351392654855,g,0
33.16666666666816,-1.8167666626046817,g,0
33.20833333333487,-1.8196984429838778,g,0
33.25000000000149,-1.822631070925354,g,0
33.291666666668185,-1.8255642483120909,g,0
33.33333333333486,-1.8284977167872434,g,0
33.37500000000151,-1.8314323388598517,g,0
33.41666666666817,-1.834366929333207,g,0
33.45833333333485,-1.8373022314858716,g,0
33.50000000000151,-1.8402379239597764,g,0
33.541666666668185,-1.8431743650793102,g,0
33.58333333333486,-1.8461109422230457,g,0
33.62500000000151,-1.8490485983374931,g,0
33.6666666666682,-1.8519866053914633,g,0
33.70833333333484,-1.8549250873258387,g,0
33.75000000000153,-1.8578642857327097,g,0
33.7916666666682,-1.860803833561949,g,0
33.833333333334885,-1.8637437432965491,g,0
33.87500000000154,-1.8666843609227577,g,0
33.91666666666819,-1.8696257101338958,g,0
33.95833333333485,-1.8725671771504935,g,0
34.00000000000151,-1.8755092704997942,g,0
34.041666666668185,-1.8784521156146354,g,0
34.083333333334856,-1.8813953517349233,g,0
34.12500000000154,-1.8843392135080599,g,0
34.166666666668185,-1.8872830139308725,g,0
34.20833333333489,-1.890228143839206,g,0
34.25000000000154,-1.8931734965076572,g,0
34.29166666666819,-1.8961191770140893,g,0
34.33333333333487,-1.8990656206338024,g,0
34.375000000001556,-1.9020124633745326,g,0
34.41666666666819,-1.9049598698539754,g,0
34.45833333333487,-1.9079077504867108,g,0
34.50000000000156,-1.9108560547283808,g,0
34.541666666668206,-1.9138050151881885,g,0
34.58333333333487,-1.916754239912791,g,0
34.625000000001556,-1.9197041804091235,g,0
34.66666666666823,-1.9226544042466074,g,0
34.708333333334906,-1.925605453890416,g,0
34.75000000000157,-1.9285569347254032,g,0
34.79166666666822,-1.9315087746044206,g,0
34.833333333334885,-1.9344611220451,g,0
34.87500000000154,-1.9374140223584888,g,0
34.916666666668206,-1.9403674875725834,g,0
34.9583333333349,-1.9433211344612893,g,0
35.00000000000158,-1.9462758489576935,g,0
35.04166666666824,-1.9492303605497483,g,0
35.08333333333489,-1.9521860243050675,g,0
35.12500000000158,-1.9551418318629459,g,0
35.16666666666824,-1.9580981294197457,g,0
35.20833333333492,-1.9610547692227485,g,0
35.250000000001585,-1.964012087957741,g,0
35.29166666666824,-1.9669697820974505,g,0
35.33333333333493,-1.9699281231002495,g,0
35.37500000000157,-1.9728870494806543,g,0
35.41666666666823,-1.9758463321174844,g,0
35.45833333333489,-1.9788061180574594,g,0
35.500000000001585,-1.9817661261075763,g,0
35.541666666668235,-1.9847266057312645,g,0
35.583333333334906,-1.987688207991532,g,0
35.62500000000158,-1.9906497873537248,g,0
35.666666666668256,-1.9936117435634735,g,0
35.7083333333349,-1.996574462043462,g,0
35.75000000000156,-1.9995376433842331,g,0
35.791666666668256,-2.0025010396828584,g,0
35.833333333334906,-2.005464744254695,g,0
35.87500000000158,-2.0084295905909286,g,0
35.91666666666828,-2.011394532078537,g,0
35.9583333333349,-2.0143599150013785,g,0
36.000000000001585,-2.017325588264274,g,0
36.041666666668284,-2.0202918978527045,g,0
36.08333333333492,-2.023258784851059,g,0
36.12500000000161,-2.02622627830851,g,0
36.166666666668284,-2.0291938969487404,g,0
36.208333333334956,-2.0321621569634445,g,0
36.25000000000162,-2.035130595552644,g,0
36.29166666666826,-2.038099430981589,g,0
36.33333333333494,-2.0410691306355453,g,0
36.3750000000016,-2.0440391533670947,g,0
36.41666666666825,-2.0470098999249906,g,0
