,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
393,58436.278483800124,-13.065578700043261,r,r,6232.063204081633,6232.063204081633,1.0049327372361625e-16,-2.9409011596064953,1.0049327372361625e-17,0.1,19.196024818100128,-7.3522528990162375,0.1,True
394,58437.31523150019,-12.028830999974161,r,r,6232.063204081633,6232.063204081633,2.4894378615637956e-17,-3.5469368634798073,2.4894378615637958e-18,0.1,20.711114077783403,-8.867342158699513,0.1,True
395,58437.329097200185,-12.014965299982578,r,r,6232.063204081633,6232.063204081633,1.9863444167349435e-17,-3.6449835998880893,1.9863444167349436e-18,0.1,20.956230918804113,-9.112458999720223,0.1,True
396,58441.30582180014,-8.038240700028837,r,r,6232.063204081633,6232.063204081633,5.202084694911786e-17,-3.2268607352289322,5.2020846949117865e-18,0.1,19.91092375715622,-8.067151838072329,0.1,True
397,58447.36028939998,-1.9837731001898646,r,r,6260.0,6260.0,5.092555327331049e-17,-3.2361023978482386,5.092555327331049e-18,0.1,19.934027913704483,-8.090255994620593,0.1,True
398,58450.33306710003,0.9890045998618007,r,r,7076.916979591837,7076.916979591837,6.836770684101742e-16,-2.1081871406422206,6.836770684101743e-17,0.1,17.11423977068944,-5.2704678516055505,0.1,True
399,58455.2585880002,5.914525500033051,r,r,6260.0,6260.0,5.583369003678984e-17,-3.1961418226460943,5.583369003678984e-18,0.1,19.834126475699122,-7.990354556615232,0.1,True
400,58455.30832180008,5.964259299915284,r,r,6260.0,6260.0,3.577792381359985e-17,-3.3894230189427716,3.577792381359985e-18,0.1,20.31732946644082,-8.473557547356931,0.1,True
401,58457.219143500086,7.875080999918282,r,r,6260.0,6260.0,3.3423853237691725e-17,-3.418981638198531,3.3423853237691727e-18,0.1,20.39122601458022,-8.54745409549633,0.1,True
402,58461.257986099925,11.913923599757254,r,r,6260.0,6260.0,1.9652432008206392e-17,-3.6496218514600116,1.965243200820639e-18,0.1,20.96782654773392,-9.12405462865003,0.1,True
403,58464.2743981001,14.930335599929094,r,r,7076.916979591837,7076.916979591837,2.589157120817698e-17,-3.5298797478465076,2.5891571208176983e-18,0.1,20.66847128870016,-8.82469936961627,0.1,True
404,58474.30679399986,24.962731499690562,r,r,7076.916979591837,7076.916979591837,5.682780854495728e-17,-3.1884772452387082,5.682780854495728e-18,0.1,19.81496503218066,-7.971193113096769,0.1,True
405,58480.29942130018,30.95535880001262,r,r,7076.916979591837,7076.916979591837,3.7141808270106125e-17,-3.3731751100828014,3.714180827010613e-18,0.1,20.276709694290894,-8.432937775207003,0.1,True
406,58482.20461810008,32.860555599909276,r,r,6260.0,6260.0,3.972039866524567e-17,-3.3440245551085397,3.972039866524567e-18,0.1,20.20383330685524,-8.360061387771351,0.1,True
407,58486.14395829989,36.7998957997188,r,r,6260.0,6260.0,2.4122305140131038e-17,-3.560619347016015,2.412230514013104e-18,0.1,20.74532028662393,-8.90154836754004,0.1,True
408,58490.18350689998,40.83944439981133,r,r,7076.916979591837,7076.916979591837,2.139912355200795e-17,-3.61264216764431,2.139912355200795e-18,0.1,20.87537733819466,-9.03160541911077,0.1,True
409,58493.13334489986,43.78928239969537,r,r,7076.916979591837,7076.916979591837,1.9453994117146853e-17,-3.65402937366607,1.9453994117146853e-18,0.1,20.978845353249067,-9.135073434165177,0.1,True
410,58503.142569399904,53.79850689973682,r,r,7076.916979591837,7076.916979591837,4.864161031973818e-17,-3.256030209703926,4.864161031973819e-18,0.1,19.983847443343706,-8.140075524259816,0.1,True
411,58505.14152779989,55.79746529972181,r,r,6260.0,6260.0,4.323397629349806e-17,-3.3072129737917066,4.323397629349806e-18,0.1,20.11180435356316,-8.268032434479268,0.1,True
412,58507.22891200008,57.88484949991107,r,r,7076.916979591837,7076.916979591837,3.022498503422773e-17,-3.462672059381873,3.022498503422773e-18,0.1,20.500452067538568,-8.656680148454678,0.1,True
